,sbj,Trial,rt,item_value_1,item_value_2,choice,DwellLeft,DwellRight,OV,rt_max,Right,gaze_1,gaze_2,diff,Overall Value,Right Value - Left Value,gaze diff,Dwell Time Advantage (R - L),Magnitude
804,9,86.0,1.165,4.0,2.0,1.0,220.0,538.0,6.0,2.5882909688822124,0,0.29023746701846964,0.7097625329815304,2.0,6.0,-2.0,6.0,0.5,Low
805,9,87.0,0.972,3.0,5.0,2.0,358.0,300.0,8.0,2.5882909688822124,1,0.5440729483282675,0.45592705167173253,2.0,8.0,2.0,4.0,0.0,High
806,9,88.0,0.858,3.0,4.0,2.0,319.0,260.0,7.0,2.5882909688822124,1,0.5509499136442142,0.44905008635578586,1.0,7.0,1.0,4.0,0.0,Low
807,9,89.0,1.327,1.0,2.0,1.0,462.0,599.0,3.0,2.5882909688822124,0,0.4354382657869934,0.5645617342130066,1.0,3.0,1.0,5.0,0.25,Low
808,9,90.0,1.202,3.0,2.0,2.0,398.0,578.0,5.0,2.5882909688822124,1,0.4077868852459016,0.5922131147540983,1.0,5.0,-1.0,5.0,0.25,Low
809,9,91.0,1.037,3.0,6.0,1.0,320.0,418.0,9.0,2.5882909688822124,0,0.43360433604336046,0.5663956639566395,3.0,9.0,3.0,5.0,0.25,High
810,9,92.0,1.539,6.0,5.0,1.0,838.0,418.0,11.0,2.5882909688822124,0,0.6671974522292994,0.3328025477707006,1.0,11.0,-1.0,2.0,-0.5,High
811,9,93.0,0.89,6.0,2.0,1.0,379.0,100.0,8.0,2.5882909688822124,0,0.791231732776618,0.20876826722338204,4.0,8.0,-4.0,1.0,-0.75,High
812,9,94.0,1.545,5.0,4.0,1.0,675.0,379.0,9.0,2.5882909688822124,0,0.6404174573055028,0.35958254269449713,1.0,9.0,-1.0,3.0,-0.25,High
813,9,95.0,0.946,3.0,4.0,2.0,279.0,398.0,7.0,2.5882909688822124,1,0.4121122599704579,0.5878877400295421,1.0,7.0,1.0,5.0,0.25,Low
814,9,96.0,0.935,0.0,5.0,2.0,479.0,99.0,5.0,2.5882909688822124,1,0.828719723183391,0.17128027681660898,5.0,5.0,5.0,1.0,-0.75,Low
815,9,97.0,0.87,4.0,5.0,2.0,457.0,119.0,9.0,2.5882909688822124,1,0.7934027777777778,0.2065972222222222,1.0,9.0,1.0,1.0,-0.75,High
816,9,98.0,0.844,6.0,9.0,1.0,358.0,203.0,15.0,2.5882909688822124,0,0.6381461675579323,0.36185383244206776,3.0,15.0,3.0,3.0,-0.25,High
817,9,99.0,1.09,1.0,2.0,2.0,319.0,537.0,3.0,2.5882909688822124,1,0.3726635514018692,0.6273364485981309,1.0,3.0,1.0,5.0,0.25,Low
818,9,100.0,0.784,1.0,5.0,2.0,378.0,160.0,6.0,2.5882909688822124,1,0.7026022304832714,0.29739776951672864,4.0,6.0,4.0,2.0,-0.5,Low
819,10,1.0,2.882,6.0,2.0,2.0,1373.0,1137.0,8.0,4.7246305391020655,1,0.5470119521912351,0.45298804780876495,4.0,8.0,-4.0,4.0,0.0,High
820,10,2.0,1.675,3.0,0.0,1.0,759.0,674.0,3.0,4.7246305391020655,0,0.5296580600139568,0.4703419399860433,3.0,3.0,-3.0,4.0,0.0,Low
821,10,3.0,2.113,9.0,7.0,1.0,1558.0,318.0,16.0,4.7246305391020655,0,0.8304904051172708,0.1695095948827292,2.0,16.0,-2.0,1.0,-0.75,High
822,10,4.0,4.144,4.0,3.0,2.0,1494.0,2274.0,7.0,4.7246305391020655,1,0.3964968152866242,0.6035031847133758,1.0,7.0,-1.0,5.0,0.25,Low
823,10,5.0,2.248,3.0,5.0,2.0,598.0,1395.0,8.0,4.7246305391020655,1,0.3000501756146513,0.6999498243853487,2.0,8.0,2.0,6.0,0.5,High
824,10,6.0,3.736,3.0,5.0,1.0,1772.0,1639.0,8.0,4.7246305391020655,0,0.5194957490472002,0.48050425095279975,2.0,8.0,2.0,4.0,0.0,High
825,10,7.0,1.532,8.0,5.0,1.0,857.0,462.0,13.0,4.7246305391020655,0,0.6497346474601972,0.3502653525398029,3.0,13.0,-3.0,3.0,-0.25,High
826,10,8.0,3.383,7.0,6.0,2.0,1474.0,1674.0,13.0,4.7246305391020655,1,0.46823379923761116,0.5317662007623888,1.0,13.0,-1.0,4.0,0.0,High
827,10,9.0,1.926,7.0,8.0,2.0,837.0,777.0,15.0,4.7246305391020655,1,0.5185873605947955,0.48141263940520446,1.0,15.0,1.0,4.0,0.0,High
828,10,10.0,1.577,6.0,8.0,2.0,620.0,695.0,14.0,4.7246305391020655,1,0.4714828897338403,0.5285171102661597,2.0,14.0,2.0,4.0,0.0,High
829,10,11.0,1.843,3.0,7.0,2.0,757.0,815.0,10.0,4.7246305391020655,1,0.4815521628498728,0.5184478371501272,4.0,10.0,4.0,4.0,0.0,High
830,10,12.0,2.91,3.0,7.0,2.0,1276.0,1314.0,10.0,4.7246305391020655,1,0.49266409266409267,0.5073359073359074,4.0,10.0,4.0,4.0,0.0,High
831,10,13.0,3.92,7.0,4.0,2.0,1570.0,1870.0,11.0,4.7246305391020655,1,0.4563953488372093,0.5436046511627907,3.0,11.0,-3.0,4.0,0.0,High
832,10,14.0,2.378,4.0,8.0,2.0,615.0,1437.0,12.0,4.7246305391020655,1,0.2997076023391813,0.7002923976608187,4.0,12.0,4.0,6.0,0.5,High
833,10,15.0,2.078,4.0,7.0,2.0,576.0,1176.0,11.0,4.7246305391020655,1,0.3287671232876712,0.6712328767123288,3.0,11.0,3.0,6.0,0.5,High
834,10,16.0,1.306,7.0,3.0,1.0,757.0,299.0,10.0,4.7246305391020655,0,0.7168560606060606,0.2831439393939394,4.0,10.0,-4.0,2.0,-0.5,High
835,10,17.0,0.931,7.0,10.0,2.0,299.0,401.0,17.0,4.7246305391020655,1,0.42714285714285716,0.5728571428571428,3.0,17.0,3.0,5.0,0.25,High
836,10,18.0,2.107,7.0,7.0,1.0,976.0,840.0,14.0,4.7246305391020655,0,0.5374449339207048,0.46255506607929514,0.0,14.0,0.0,4.0,0.0,High
837,10,19.0,1.289,6.0,8.0,2.0,399.0,638.0,14.0,4.7246305391020655,1,0.38476374156219867,0.6152362584378014,2.0,14.0,2.0,5.0,0.25,High
838,10,20.0,3.696,6.0,8.0,2.0,1814.0,1432.0,14.0,4.7246305391020655,1,0.558841651263093,0.44115834873690696,2.0,14.0,2.0,3.0,-0.25,High
839,10,21.0,1.575,6.0,3.0,1.0,757.0,558.0,9.0,4.7246305391020655,0,0.5756653992395437,0.42433460076045626,3.0,9.0,-3.0,3.0,-0.25,High
840,10,22.0,1.558,3.0,8.0,2.0,241.0,1036.0,11.0,4.7246305391020655,1,0.18872357086922475,0.8112764291307752,5.0,11.0,5.0,7.0,0.75,High
841,10,23.0,3.75,7.0,7.0,2.0,1452.0,2016.0,14.0,4.7246305391020655,1,0.4186851211072664,0.5813148788927336,0.0,14.0,0.0,5.0,0.25,High
842,10,24.0,1.695,4.0,8.0,2.0,757.0,595.0,12.0,4.7246305391020655,1,0.5599112426035503,0.4400887573964497,4.0,12.0,4.0,3.0,-0.25,High
843,10,25.0,1.476,8.0,4.0,1.0,720.0,535.0,12.0,4.7246305391020655,0,0.5737051792828686,0.4262948207171315,4.0,12.0,-4.0,3.0,-0.25,High
844,10,26.0,1.925,4.0,4.0,2.0,595.0,1016.0,8.0,4.7246305391020655,1,0.36933581626319056,0.6306641837368094,0.0,8.0,0.0,5.0,0.25,High
845,10,27.0,1.212,4.0,8.0,2.0,338.0,638.0,12.0,4.7246305391020655,1,0.3463114754098361,0.6536885245901639,4.0,12.0,4.0,5.0,0.25,High
846,10,28.0,1.289,7.0,9.0,2.0,358.0,720.0,16.0,4.7246305391020655,1,0.3320964749536178,0.6679035250463822,2.0,16.0,2.0,6.0,0.5,High
847,10,29.0,1.231,7.0,4.0,1.0,361.0,598.0,11.0,4.7246305391020655,0,0.37643378519290926,0.6235662148070907,3.0,11.0,-3.0,5.0,0.25,High
848,10,30.0,2.038,7.0,7.0,1.0,1210.0,601.0,14.0,4.7246305391020655,0,0.6681391496410822,0.3318608503589177,0.0,14.0,0.0,2.0,-0.5,High
849,10,31.0,1.038,8.0,3.0,1.0,298.0,478.0,11.0,4.7246305391020655,0,0.38402061855670105,0.615979381443299,5.0,11.0,-5.0,5.0,0.25,High
850,10,32.0,3.634,7.0,5.0,2.0,1176.0,2230.0,12.0,4.7246305391020655,1,0.3452730475631239,0.6547269524368761,2.0,12.0,-2.0,5.0,0.25,High
851,10,33.0,1.674,6.0,6.0,1.0,780.0,635.0,12.0,4.7246305391020655,0,0.5512367491166078,0.44876325088339225,0.0,12.0,0.0,4.0,0.0,High
852,10,34.0,2.505,1.0,2.0,2.0,1237.0,1017.0,3.0,4.7246305391020655,1,0.5488021295474712,0.45119787045252885,1.0,3.0,1.0,4.0,0.0,Low
853,10,35.0,1.341,3.0,3.0,2.0,637.0,423.0,6.0,4.7246305391020655,1,0.6009433962264151,0.39905660377358493,0.0,6.0,0.0,3.0,-0.25,Low
854,10,36.0,1.185,4.0,7.0,2.0,518.0,415.0,11.0,4.7246305391020655,1,0.5551982851018221,0.44480171489817794,3.0,11.0,3.0,4.0,0.0,High
855,10,37.0,1.783,0.0,3.0,2.0,757.0,642.0,3.0,4.7246305391020655,1,0.5411007862759114,0.45889921372408865,3.0,3.0,3.0,4.0,0.0,Low
856,10,38.0,1.095,3.0,6.0,2.0,299.0,558.0,9.0,4.7246305391020655,1,0.34889148191365227,0.6511085180863477,3.0,9.0,3.0,5.0,0.25,High
857,10,39.0,1.074,4.0,8.0,2.0,299.0,600.0,12.0,4.7246305391020655,1,0.3325917686318131,0.6674082313681868,4.0,12.0,4.0,6.0,0.5,High
858,10,40.0,1.261,7.0,5.0,1.0,440.0,600.0,12.0,4.7246305391020655,0,0.4230769230769231,0.5769230769230769,2.0,12.0,-2.0,5.0,0.25,High
859,10,41.0,3.131,3.0,5.0,2.0,1256.0,1574.0,8.0,4.7246305391020655,1,0.44381625441696115,0.5561837455830388,2.0,8.0,2.0,5.0,0.25,High
860,10,42.0,1.825,8.0,4.0,1.0,979.0,577.0,12.0,4.7246305391020655,0,0.6291773778920309,0.3708226221079691,4.0,12.0,-4.0,3.0,-0.25,High
861,10,43.0,0.819,7.0,10.0,2.0,316.0,219.0,17.0,4.7246305391020655,1,0.5906542056074766,0.4093457943925234,3.0,17.0,3.0,3.0,-0.25,High
862,10,44.0,1.446,1.0,6.0,2.0,475.0,618.0,7.0,4.7246305391020655,1,0.434583714547118,0.565416285452882,5.0,7.0,5.0,5.0,0.25,Low
863,10,45.0,1.297,7.0,4.0,1.0,601.0,495.0,11.0,4.7246305391020655,0,0.5483576642335767,0.4516423357664234,3.0,11.0,-3.0,4.0,0.0,High
864,10,46.0,1.195,2.0,7.0,2.0,358.0,658.0,9.0,4.7246305391020655,1,0.35236220472440943,0.6476377952755905,5.0,9.0,5.0,5.0,0.25,High
865,10,47.0,2.524,3.0,6.0,2.0,1311.0,938.0,9.0,4.7246305391020655,1,0.5829257447754558,0.4170742552245442,3.0,9.0,3.0,3.0,-0.25,High
866,10,48.0,1.74,6.0,4.0,1.0,917.0,460.0,10.0,4.7246305391020655,0,0.6659404502541757,0.33405954974582425,2.0,10.0,-2.0,3.0,-0.25,High
867,10,49.0,3.778,1.0,1.0,2.0,1875.0,1593.0,2.0,4.7246305391020655,1,0.5406574394463668,0.4593425605536332,0.0,2.0,0.0,4.0,0.0,Low
868,10,50.0,1.111,10.0,6.0,1.0,419.0,501.0,16.0,4.7246305391020655,0,0.45543478260869563,0.5445652173913044,4.0,16.0,-4.0,4.0,0.0,High
869,10,51.0,1.075,4.0,8.0,2.0,0.0,618.0,12.0,4.7246305391020655,1,0.0,1.0,4.0,12.0,4.0,8.0,1.0,High
870,10,52.0,2.015,4.0,3.0,1.0,758.0,896.0,7.0,4.7246305391020655,0,0.45828295042321643,0.5417170495767836,1.0,7.0,-1.0,4.0,0.0,Low
871,10,53.0,1.096,3.0,7.0,2.0,199.0,617.0,10.0,4.7246305391020655,1,0.24387254901960784,0.7561274509803921,4.0,10.0,4.0,6.0,0.5,High
872,10,54.0,1.448,7.0,4.0,1.0,541.0,536.0,11.0,4.7246305391020655,0,0.5023212627669452,0.4976787372330548,3.0,11.0,-3.0,4.0,0.0,High
873,10,55.0,3.189,4.0,5.0,2.0,1076.0,1813.0,9.0,4.7246305391020655,1,0.3724472135687089,0.6275527864312911,1.0,9.0,1.0,5.0,0.25,High
874,10,56.0,2.002,7.0,5.0,1.0,814.0,913.0,12.0,4.7246305391020655,0,0.4713375796178344,0.5286624203821656,2.0,12.0,-2.0,4.0,0.0,High
875,10,57.0,1.998,4.0,3.0,2.0,734.0,998.0,7.0,4.7246305391020655,1,0.4237875288683603,0.5762124711316398,1.0,7.0,-1.0,5.0,0.25,Low
876,10,58.0,0.653,6.0,10.0,2.0,99.0,199.0,16.0,4.7246305391020655,1,0.33221476510067116,0.6677852348993288,4.0,16.0,4.0,6.0,0.5,High
877,10,59.0,2.799,5.0,3.0,1.0,1494.0,1037.0,8.0,4.7246305391020655,0,0.5902805215329909,0.40971947846700907,2.0,8.0,-2.0,3.0,-0.25,High
878,10,60.0,2.864,7.0,5.0,2.0,1131.0,1474.0,12.0,4.7246305391020655,1,0.4341650671785029,0.5658349328214971,2.0,12.0,-2.0,5.0,0.25,High
879,10,61.0,1.863,7.0,3.0,1.0,818.0,814.0,10.0,4.7246305391020655,0,0.5012254901960784,0.4987745098039216,4.0,10.0,-4.0,4.0,0.0,High
880,10,62.0,1.187,7.0,8.0,2.0,197.0,718.0,15.0,4.7246305391020655,1,0.21530054644808744,0.7846994535519126,1.0,15.0,1.0,7.0,0.75,High
881,10,63.0,1.553,0.0,3.0,2.0,677.0,559.0,3.0,4.7246305391020655,1,0.5477346278317152,0.4522653721682848,3.0,3.0,3.0,4.0,0.0,Low
882,10,64.0,1.501,3.0,0.0,1.0,699.0,398.0,3.0,4.7246305391020655,0,0.6371923427529627,0.3628076572470374,3.0,3.0,-3.0,3.0,-0.25,Low
883,10,65.0,2.385,7.0,3.0,1.0,1252.0,880.0,10.0,4.7246305391020655,0,0.5872420262664165,0.41275797373358347,4.0,10.0,-4.0,3.0,-0.25,High
884,10,66.0,2.169,6.0,6.0,2.0,1077.0,835.0,12.0,4.7246305391020655,1,0.5632845188284519,0.4367154811715481,0.0,12.0,0.0,3.0,-0.25,High
885,10,67.0,3.734,4.0,4.0,2.0,1989.0,1252.0,8.0,4.7246305391020655,1,0.6136994754705338,0.3863005245294662,0.0,8.0,0.0,3.0,-0.25,High
886,10,69.0,1.232,6.0,8.0,2.0,176.0,795.0,14.0,4.7246305391020655,1,0.18125643666323377,0.8187435633367662,2.0,14.0,2.0,7.0,0.75,High
887,10,70.0,2.48,0.0,5.0,2.0,1077.0,1031.0,5.0,4.7246305391020655,1,0.5109108159392789,0.48908918406072105,5.0,5.0,5.0,4.0,0.0,Low
888,10,71.0,1.472,8.0,6.0,1.0,700.0,498.0,14.0,4.7246305391020655,0,0.5843071786310517,0.41569282136894825,2.0,14.0,-2.0,3.0,-0.25,High
889,10,72.0,2.391,5.0,4.0,2.0,1033.0,1053.0,9.0,4.7246305391020655,1,0.49520613614573344,0.5047938638542665,1.0,9.0,-1.0,4.0,0.0,High
890,10,73.0,0.834,4.0,7.0,2.0,197.0,418.0,11.0,4.7246305391020655,1,0.3203252032520325,0.6796747967479675,3.0,11.0,3.0,6.0,0.5,High
891,10,74.0,3.618,7.0,6.0,1.0,1552.0,1774.0,13.0,4.7246305391020655,0,0.46662657847263983,0.5333734215273602,1.0,13.0,-1.0,4.0,0.0,High
892,10,75.0,2.661,4.0,3.0,2.0,1369.0,954.0,7.0,4.7246305391020655,1,0.589324149806285,0.410675850193715,1.0,7.0,-1.0,3.0,-0.25,Low
893,10,76.0,1.066,6.0,5.0,2.0,299.0,558.0,11.0,4.7246305391020655,1,0.34889148191365227,0.6511085180863477,1.0,11.0,-1.0,5.0,0.25,High
894,10,77.0,3.473,4.0,0.0,2.0,1333.0,1813.0,4.0,4.7246305391020655,1,0.42371265098537825,0.5762873490146218,4.0,4.0,-4.0,5.0,0.25,Low
895,10,78.0,0.957,7.0,8.0,2.0,180.0,557.0,15.0,4.7246305391020655,1,0.24423337856173677,0.7557666214382632,1.0,15.0,1.0,6.0,0.5,High
896,10,79.0,3.199,6.0,6.0,2.0,1055.0,1834.0,12.0,4.7246305391020655,1,0.36517826237452405,0.6348217376254759,0.0,12.0,0.0,5.0,0.25,High
897,10,80.0,2.604,8.0,8.0,1.0,1273.0,1004.0,16.0,4.7246305391020655,0,0.5590689503732982,0.4409310496267018,0.0,16.0,0.0,3.0,-0.25,High
898,10,81.0,2.905,8.0,7.0,2.0,898.0,1734.0,15.0,4.7246305391020655,1,0.3411854103343465,0.6588145896656535,1.0,15.0,-1.0,5.0,0.25,High
899,10,82.0,2.354,6.0,1.0,1.0,1133.0,880.0,7.0,4.7246305391020655,0,0.5628415300546448,0.4371584699453552,5.0,7.0,-5.0,3.0,-0.25,Low
900,10,83.0,1.606,7.0,8.0,2.0,575.0,721.0,15.0,4.7246305391020655,1,0.44367283950617287,0.5563271604938271,1.0,15.0,1.0,5.0,0.25,High
901,10,84.0,1.35,4.0,7.0,2.0,591.0,537.0,11.0,4.7246305391020655,1,0.523936170212766,0.47606382978723405,3.0,11.0,3.0,4.0,0.0,High
902,10,85.0,2.045,3.0,8.0,2.0,755.0,1014.0,11.0,4.7246305391020655,1,0.42679479932165065,0.5732052006783493,5.0,11.0,5.0,5.0,0.25,High
903,10,86.0,4.107,7.0,8.0,1.0,2135.0,1659.0,15.0,4.7246305391020655,0,0.5627306273062731,0.43726937269372695,1.0,15.0,1.0,3.0,-0.25,High
904,10,87.0,1.067,6.0,8.0,2.0,219.0,618.0,14.0,4.7246305391020655,1,0.2616487455197133,0.7383512544802867,2.0,14.0,2.0,6.0,0.5,High
905,10,88.0,1.583,0.0,0.0,1.0,960.0,316.0,0.0,4.7246305391020655,0,0.7523510971786834,0.2476489028213166,0.0,0.0,0.0,2.0,-0.5,Low
906,10,89.0,1.059,3.0,4.0,2.0,339.0,518.0,7.0,4.7246305391020655,1,0.39556592765460913,0.6044340723453909,1.0,7.0,1.0,5.0,0.25,Low
907,10,90.0,1.96,4.0,6.0,2.0,898.0,814.0,10.0,4.7246305391020655,1,0.5245327102803738,0.47546728971962615,2.0,10.0,2.0,4.0,0.0,High
908,10,91.0,3.333,7.0,7.0,1.0,1831.0,1215.0,14.0,4.7246305391020655,0,0.6011162179908076,0.3988837820091924,0.0,14.0,0.0,3.0,-0.25,High
909,10,92.0,1.374,2.0,7.0,2.0,580.0,518.0,9.0,4.7246305391020655,1,0.5282331511839709,0.47176684881602915,5.0,9.0,5.0,4.0,0.0,High
910,10,93.0,1.623,4.0,3.0,1.0,778.0,519.0,7.0,4.7246305391020655,0,0.599845797995374,0.40015420200462604,1.0,7.0,-1.0,3.0,-0.25,Low
911,10,94.0,3.452,3.0,4.0,1.0,1716.0,1453.0,7.0,4.7246305391020655,0,0.5414957399810666,0.4585042600189334,1.0,7.0,1.0,4.0,0.0,Low
912,10,95.0,2.465,6.0,3.0,2.0,1017.0,1021.0,9.0,4.7246305391020655,1,0.49901864573110893,0.5009813542688911,3.0,9.0,-3.0,4.0,0.0,High
913,10,96.0,1.163,8.0,3.0,1.0,455.0,457.0,11.0,4.7246305391020655,0,0.49890350877192985,0.5010964912280702,5.0,11.0,-5.0,4.0,0.0,High
914,10,97.0,2.099,5.0,7.0,2.0,1154.0,694.0,12.0,4.7246305391020655,1,0.6244588744588745,0.37554112554112556,2.0,12.0,2.0,3.0,-0.25,High
915,10,98.0,0.887,6.0,5.0,2.0,198.0,458.0,11.0,4.7246305391020655,1,0.3018292682926829,0.698170731707317,1.0,11.0,-1.0,6.0,0.5,High
916,10,99.0,1.276,7.0,4.0,1.0,558.0,478.0,11.0,4.7246305391020655,0,0.5386100386100386,0.4613899613899614,3.0,11.0,-3.0,4.0,0.0,High
917,10,100.0,1.169,6.0,5.0,1.0,196.0,598.0,11.0,4.7246305391020655,0,0.24685138539042822,0.7531486146095718,1.0,11.0,-1.0,6.0,0.5,High
918,11,3.0,3.209,0.0,0.0,2.0,1227.0,1297.0,0.0,4.7052627895375325,1,0.48613312202852615,0.5138668779714739,0.0,0.0,0.0,4.0,0.0,Low
919,11,4.0,3.375,4.0,3.0,1.0,1317.0,1212.0,7.0,4.7052627895375325,0,0.5207591933570581,0.4792408066429419,1.0,7.0,-1.0,4.0,0.0,Low
920,11,5.0,1.993,3.0,3.0,1.0,1069.0,538.0,6.0,4.7052627895375325,0,0.6652146857498444,0.33478531425015556,0.0,6.0,0.0,3.0,-0.25,Low
921,11,7.0,3.546,3.0,6.0,2.0,2000.0,1188.0,9.0,4.7052627895375325,1,0.6273525721455459,0.3726474278544542,3.0,9.0,3.0,3.0,-0.25,High
922,11,8.0,2.108,5.0,1.0,1.0,776.0,919.0,6.0,4.7052627895375325,0,0.45781710914454277,0.5421828908554572,4.0,6.0,-4.0,4.0,0.0,Low
923,11,10.0,2.847,1.0,3.0,2.0,1572.0,897.0,4.0,4.7052627895375325,1,0.6366950182260024,0.36330498177399756,2.0,4.0,2.0,3.0,-0.25,Low
924,11,11.0,2.414,5.0,5.0,1.0,895.0,1197.0,10.0,4.7052627895375325,0,0.42782026768642445,0.5721797323135756,0.0,10.0,0.0,5.0,0.25,High
925,11,12.0,2.007,3.0,5.0,1.0,836.0,877.0,8.0,4.7052627895375325,0,0.48803269118505543,0.5119673088149446,2.0,8.0,2.0,4.0,0.0,High
926,11,13.0,1.596,0.0,3.0,2.0,578.0,776.0,3.0,4.7052627895375325,1,0.42688330871491875,0.5731166912850812,3.0,3.0,3.0,5.0,0.25,Low
927,11,14.0,1.572,4.0,5.0,2.0,634.0,638.0,9.0,4.7052627895375325,1,0.49842767295597484,0.5015723270440252,1.0,9.0,1.0,4.0,0.0,High
928,11,15.0,2.445,4.0,7.0,2.0,1076.0,1075.0,11.0,4.7052627895375325,1,0.500232450023245,0.499767549976755,3.0,11.0,3.0,4.0,0.0,High
929,11,16.0,1.417,5.0,4.0,1.0,678.0,439.0,9.0,4.7052627895375325,0,0.6069829901521934,0.39301700984780663,1.0,9.0,-1.0,3.0,-0.25,High
930,11,17.0,2.606,7.0,8.0,2.0,1154.0,1136.0,15.0,4.7052627895375325,1,0.5039301310043668,0.4960698689956332,1.0,15.0,1.0,4.0,0.0,High
931,11,18.0,2.056,1.0,4.0,2.0,1115.0,618.0,5.0,4.7052627895375325,1,0.6433929601846509,0.3566070398153491,3.0,5.0,3.0,3.0,-0.25,Low
932,11,19.0,1.253,1.0,4.0,2.0,298.0,717.0,5.0,4.7052627895375325,1,0.2935960591133005,0.7064039408866996,3.0,5.0,3.0,6.0,0.5,Low
933,11,20.0,2.059,2.0,1.0,1.0,1256.0,541.0,3.0,4.7052627895375325,0,0.6989426822481914,0.30105731775180855,1.0,3.0,-1.0,2.0,-0.5,Low
934,11,21.0,2.779,2.0,3.0,1.0,1873.0,318.0,5.0,4.7052627895375325,0,0.8548607941579187,0.14513920584208123,1.0,5.0,1.0,1.0,-0.75,Low
935,11,22.0,1.058,8.0,3.0,1.0,438.0,359.0,11.0,4.7052627895375325,0,0.5495608531994981,0.4504391468005019,5.0,11.0,-5.0,4.0,0.0,High
936,11,23.0,2.201,6.0,3.0,1.0,996.0,957.0,9.0,4.7052627895375325,0,0.5099846390168971,0.49001536098310294,3.0,9.0,-3.0,4.0,0.0,High
937,11,24.0,1.252,3.0,5.0,2.0,376.0,638.0,8.0,4.7052627895375325,1,0.3708086785009862,0.6291913214990138,2.0,8.0,2.0,5.0,0.25,High
938,11,25.0,2.68,5.0,5.0,1.0,979.0,1441.0,10.0,4.7052627895375325,0,0.40454545454545454,0.5954545454545455,0.0,10.0,0.0,5.0,0.25,High
939,11,26.0,4.294,1.0,2.0,2.0,1512.0,1735.0,3.0,4.7052627895375325,1,0.4656606097936557,0.5343393902063444,1.0,3.0,1.0,4.0,0.0,Low
940,11,27.0,1.682,8.0,5.0,1.0,577.0,857.0,13.0,4.7052627895375325,0,0.40237099023709905,0.597629009762901,3.0,13.0,-3.0,5.0,0.25,High
941,11,28.0,1.628,2.0,6.0,2.0,558.0,697.0,8.0,4.7052627895375325,1,0.4446215139442231,0.5553784860557769,4.0,8.0,4.0,4.0,0.0,High
942,11,29.0,2.56,5.0,3.0,1.0,936.0,1317.0,8.0,4.7052627895375325,0,0.41544607190412786,0.5845539280958721,2.0,8.0,-2.0,5.0,0.25,High
943,11,30.0,2.393,0.0,2.0,2.0,778.0,1357.0,2.0,4.7052627895375325,1,0.36440281030444965,0.6355971896955503,2.0,2.0,2.0,5.0,0.25,Low
944,11,31.0,1.129,4.0,5.0,2.0,615.0,240.0,9.0,4.7052627895375325,1,0.7192982456140351,0.2807017543859649,1.0,9.0,1.0,2.0,-0.5,High
945,11,32.0,1.591,6.0,1.0,1.0,759.0,538.0,7.0,4.7052627895375325,0,0.5851966075558982,0.41480339244410175,5.0,7.0,-5.0,3.0,-0.25,Low
946,11,33.0,2.352,5.0,5.0,1.0,1235.0,839.0,10.0,4.7052627895375325,0,0.5954676952748312,0.40453230472516877,0.0,10.0,0.0,3.0,-0.25,High
947,11,34.0,1.419,8.0,5.0,1.0,578.0,558.0,13.0,4.7052627895375325,0,0.5088028169014085,0.49119718309859156,3.0,13.0,-3.0,4.0,0.0,High
948,11,35.0,3.235,5.0,2.0,1.0,776.0,1612.0,7.0,4.7052627895375325,0,0.3249581239530988,0.6750418760469011,3.0,7.0,-3.0,6.0,0.5,Low
949,11,37.0,1.568,8.0,5.0,1.0,857.0,406.0,13.0,4.7052627895375325,0,0.6785431512272367,0.32145684877276326,3.0,13.0,-3.0,2.0,-0.5,High
950,11,38.0,1.978,0.0,1.0,1.0,779.0,936.0,1.0,4.7052627895375325,0,0.4542274052478134,0.5457725947521865,1.0,1.0,1.0,4.0,0.0,Low
951,11,39.0,1.521,4.0,3.0,1.0,657.0,379.0,7.0,4.7052627895375325,0,0.6341698841698842,0.3658301158301158,1.0,7.0,-1.0,3.0,-0.25,Low
952,11,41.0,1.111,3.0,8.0,2.0,359.0,500.0,11.0,4.7052627895375325,1,0.4179278230500582,0.5820721769499418,5.0,11.0,5.0,5.0,0.25,High
953,11,42.0,1.42,1.0,4.0,2.0,456.0,738.0,5.0,4.7052627895375325,1,0.38190954773869346,0.6180904522613065,3.0,5.0,3.0,5.0,0.25,Low
954,11,43.0,1.736,1.0,3.0,1.0,937.0,559.0,4.0,4.7052627895375325,0,0.6263368983957219,0.37366310160427807,2.0,4.0,2.0,3.0,-0.25,Low
955,11,44.0,2.168,0.0,3.0,2.0,637.0,1198.0,3.0,4.7052627895375325,1,0.3471389645776567,0.6528610354223433,3.0,3.0,3.0,5.0,0.25,Low
956,11,45.0,3.378,5.0,5.0,2.0,818.0,978.0,10.0,4.7052627895375325,1,0.455456570155902,0.544543429844098,0.0,10.0,0.0,4.0,0.0,High
957,11,46.0,1.023,7.0,3.0,1.0,477.0,319.0,10.0,4.7052627895375325,0,0.5992462311557789,0.4007537688442211,4.0,10.0,-4.0,3.0,-0.25,High
958,11,47.0,1.825,4.0,5.0,2.0,877.0,558.0,9.0,4.7052627895375325,1,0.6111498257839721,0.38885017421602786,1.0,9.0,1.0,3.0,-0.25,High
959,11,48.0,0.955,1.0,5.0,2.0,298.0,438.0,6.0,4.7052627895375325,1,0.4048913043478261,0.595108695652174,4.0,6.0,4.0,5.0,0.25,Low
960,11,50.0,1.164,2.0,2.0,2.0,239.0,638.0,4.0,4.7052627895375325,1,0.2725199543899658,0.7274800456100342,0.0,4.0,0.0,6.0,0.5,Low
